SYMBOL,DATE,TIME,PRICE,SIZE,COND,EX
AAPL,20130201,15:29:48,452.18,100,@F,K
AAPL,20130201,15:29:48,452.19,100,@F,K
AAPL,20130201,15:29:48,452.19,100,@F,K
AAPL,20130201,15:29:48,452.19,100,@F,K
AAPL,20130201,15:29:48,452.19,100,@F,K
AAPL,20130201,15:29:48,452.19,100,@F,K
AAPL,20130201,15:29:48,452.19,100,@F,C
AAPL,20130201,15:29:48,452.27,200,@,D
AAPL,20130201,15:29:49,452.1597,200,,D
AAPL,20130201,15:29:49,452.15,100,,B
AAPL,20130201,15:29:49,452.15,100,,B
AAPL,20130201,15:29:49,452.18,100,,P
AAPL,20130201,15:29:49,452.16,100,,P
AAPL,20130201,15:29:49,452.15,100,,P
AAPL,20130201,15:29:49,452.15,100,@F,K
AAPL,20130201,15:29:49,452.15,100,@F,D
AAPL,20130201,15:29:49,452.19,200,@F,Q
AAPL,20130201,15:29:49,452.19,100,@F,Q
AAPL,20130201,15:29:49,452.19,100,,Q
AAPL,20130201,15:29:49,452.19,100,,Q
AAPL,20130201,15:29:49,452.19,100,,Q
AAPL,20130201,15:29:49,452.13,100,,P
AAPL,20130201,15:29:49,452.17,100,@F,Z
AAPL,20130201,15:29:49,452.19,100,,Q
AAPL,20130201,15:29:49,452.13,100,@F,J
AAPL,20130201,15:29:49,452.19,100,,Q
AAPL,20130201,15:29:49,452.16,100,,Q
AAPL,20130201,15:29:49,452.15,100,@F,Q
AAPL,20130201,15:29:49,452.13,167,@F,P
AAPL,20130201,15:29:49,452.13,100,@F,K
AAPL,20130201,15:29:49,452.13,100,,P
AAPL,20130201,15:29:49,452.13,400,,P
AAPL,20130201,15:29:49,452.15,101,,D
AAPL,20130201,15:29:49,452.165,100,,D
AAPL,20130201,15:29:49,452.175,100,@F,D
AAPL,20130201,15:29:49,452.165,100,,D
AAPL,20130201,15:29:49,452.12,100,,Q
AAPL,20130201,15:29:49,452.13,100,,P
AAPL,20130201,15:29:49,452.12,100,@F,K
AAPL,20130201,15:29:49,452.1,150,@F,K
AAPL,20130201,15:29:49,452.11,100,@F,Q
AAPL,20130201,15:29:49,452.1,199,@F,Q
AAPL,20130201,15:29:49,452.1,301,,K
AAPL,20130201,15:29:49,452.1,301,@F,Q
AAPL,20130201,15:29:49,452.1,100,@F,Q
AAPL,20130201,15:29:49,452.1,100,@F,Q
AAPL,20130201,15:29:49,452.09,142,@F,P
AAPL,20130201,15:29:49,452.1,100,,P
AAPL,20130201,15:29:49,452.1,295,@F,P
AAPL,20130201,15:29:50,452.13,100,,D
AAPL,20130201,15:29:50,452.139,100,,D
AAPL,20130201,15:29:50,452.139,100,,D
AAPL,20130201,15:29:50,452.0701,100,,D
AAPL,20130201,15:29:50,452.14,100,,D
AAPL,20130201,15:29:50,452.0702,150,,D
AAPL,20130201,15:29:51,452.1032,200,,D
AAPL,20130201,15:29:51,452.14,800,,D
AAPL,20130201,15:29:51,452.07,100,,D
AAPL,20130201,15:29:51,452.15,199,,D
AAPL,20130201,15:29:51,452.09,100,@F,D
AAPL,20130201,15:29:51,452.09,100,@F,D
AAPL,20130201,15:29:51,452.09,100,@F,Q
AAPL,20130201,15:29:51,452.09,100,@F,Z
AAPL,20130201,15:29:51,452.07,100,@F,Z
AAPL,20130201,15:29:51,452.05,100,@F,Q
AAPL,20130201,15:29:51,452.03,400,@F,Q
AAPL,20130201,15:29:51,452.04,100,@F,P
AAPL,20130201,15:29:51,452.06,400,@F,K
AAPL,20130201,15:29:51,452.02,100,@F,Y
AAPL,20130201,15:29:51,452.01,100,@F,Y
AAPL,20130201,15:29:51,452.11,100,,D
AAPL,20130201,15:29:51,452.02,100,@F,D
AAPL,20130201,15:29:51,452.03,100,@F,Z
AAPL,20130201,15:29:51,452.01,100,@F,D
AAPL,20130201,15:29:51,452,100,@F,D
AAPL,20130201,15:29:51,452,100,@F,Q
AAPL,20130201,15:29:51,452,159,@F,Q
AAPL,20130201,15:29:51,452,200,@F,Q
AAPL,20130201,15:29:51,452,200,@F,Q
AAPL,20130201,15:29:51,452,100,@F,Q
AAPL,20130201,15:29:51,452,100,@F,Q
AAPL,20130201,15:29:51,452,100,@F,Q
AAPL,20130201,15:29:51,452,141,@F,Q
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,452,100,@F,Q
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,452,200,@F,K
AAPL,20130201,15:29:51,452,300,@F,K
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,451.94,100,@F,Z
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,451.93,100,,P
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,451.91,100,,P
AAPL,20130201,15:29:51,452,120,@F,K
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,451.99,100,,Z
AAPL,20130201,15:29:51,451.99,100,@F,B
AAPL,20130201,15:29:51,452,100,@F,B
AAPL,20130201,15:29:51,451.94,100,@F,Z
AAPL,20130201,15:29:51,452,200,@F,K
AAPL,20130201,15:29:51,451.95,100,@F,Q
AAPL,20130201,15:29:51,451.95,100,@F,Z
AAPL,20130201,15:29:51,451.94,100,@F,Z
AAPL,20130201,15:29:51,452,1000,,K
AAPL,20130201,15:29:51,452,100,,K
AAPL,20130201,15:29:51,452,300,,K
AAPL,20130201,15:29:51,452,300,,K
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,452,100,,D
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,452,100,@F,K
AAPL,20130201,15:29:51,451.9,100,@F,K
AAPL,20130201,15:29:51,451.99,100,@F,K
AAPL,20130201,15:29:51,452,150,@F,K
AAPL,20130201,15:29:51,451.9,100,@F,K
AAPL,20130201,15:29:51,451.942,300,,D
AAPL,20130201,15:29:52,452.02,100,,Q
AAPL,20130201,15:29:52,452.11,147,@F,Q
AAPL,20130201,15:29:52,452.05,100,,D
AAPL,20130201,15:29:52,452.068,100,,D
AAPL,20130201,15:29:52,451.956,900,,D
AAPL,20130201,15:29:52,451.98,100,@F,Y
AAPL,20130201,15:29:53,451.9501,100,,D
AAPL,20130201,15:29:53,451.98,100,@F,Y
AAPL,20130201,15:29:53,451.96,100,@F,Y
AAPL,20130201,15:29:53,452.04,100,,P
AAPL,20130201,15:29:53,452.09,100,,D
AAPL,20130201,15:29:53,452.09,100,@F,Q
AAPL,20130201,15:29:53,452.09,100,@F,Q
AAPL,20130201,15:29:53,452.09,100,@F,Q
AAPL,20130201,15:29:53,452.1,100,@F,P
AAPL,20130201,15:29:53,452.1,100,@F,P
AAPL,20130201,15:29:53,452.1,200,@F,K
AAPL,20130201,15:29:53,452.027,100,,D
AAPL,20130201,15:29:53,452,200,@F,D
AAPL,20130201,15:29:53,452.07,150,,D
AAPL,20130201,15:29:53,452,150,,D
AAPL,20130201,15:29:53,452.13,100,,Z
AAPL,20130201,15:29:53,452.15,100,@F,Q
AAPL,20130201,15:29:53,452.13,100,@F,K
AAPL,20130201,15:29:53,452.15,100,@F,P
AAPL,20130201,15:29:53,452.16,100,@F,P
AAPL,20130201,15:29:53,452.18,100,@F,P
AAPL,20130201,15:29:53,452.19,100,@F,P
AAPL,20130201,15:29:53,452.18,100,,P
AAPL,20130201,15:29:53,452.14,100,@F,K
AAPL,20130201,15:29:53,452.15,100,@F,K
AAPL,20130201,15:29:53,452.15,115,@F,K
AAPL,20130201,15:29:54,452.1991,250,,D
AAPL,20130201,15:29:54,452,200,@F,D
AAPL,20130201,15:29:54,452.137,300,,D
AAPL,20130201,15:29:54,452.137,300,,D
AAPL,20130201,15:29:54,452.19,100,,B
AAPL,20130201,15:29:54,452.15,100,@F,Q
AAPL,20130201,15:29:54,452.13,100,,D
AAPL,20130201,15:29:54,452.12,100,,D
AAPL,20130201,15:29:54,452.12,100,,D
AAPL,20130201,15:29:55,452.18,100,@F,Q
AAPL,20130201,15:29:55,452.19,100,@F,Q
AAPL,20130201,15:29:55,452.2,200,@F,Q
AAPL,20130201,15:29:55,452.2,100,@F,Q
AAPL,20130201,15:29:55,452.18,100,,Y
AAPL,20130201,15:29:55,452.2,100,@F,Q
AAPL,20130201,15:29:55,452.2,100,@F,Q
AAPL,20130201,15:29:55,452.2,100,@F,Z
AAPL,20130201,15:29:55,452.22,100,@F,Q
AAPL,20130201,15:29:55,452.24,100,@F,Q
AAPL,20130201,15:29:55,452.25,300,@F,Q
AAPL,20130201,15:29:55,452.25,101,@F,Q
AAPL,20130201,15:29:55,452.25,101,@F,Q
AAPL,20130201,15:29:55,452.25,100,@F,Q
AAPL,20130201,15:29:55,452.25,100,@F,Q
AAPL,20130201,15:29:55,452.25,500,@F,Q
AAPL,20130201,15:29:55,452.25,150,@F,Q
AAPL,20130201,15:29:55,452.25,200,@F,Q
AAPL,20130201,15:29:55,452.25,351,@F,Q
AAPL,20130201,15:29:55,452.26,100,@F,P
AAPL,20130201,15:29:55,452.225,100,,D
AAPL,20130201,15:29:55,452.29,110,@F,Z
AAPL,20130201,15:29:55,452.29,100,@F,Z
AAPL,20130201,15:29:55,452.29,100,@F,Z
AAPL,20130201,15:29:55,452.29,384,@F,Z
AAPL,20130201,15:29:55,452.29,500,@F,Z
AAPL,20130201,15:29:55,452.29,836,@F,Z
AAPL,20130201,15:29:55,452.29,449,@F,Z
AAPL,20130201,15:29:55,452.29,321,@F,Z
AAPL,20130201,15:29:55,452.27,100,,B
AAPL,20130201,15:29:56,452.26,100,@F,Z
AAPL,20130201,15:29:56,452.25,100,@F,Z
AAPL,20130201,15:29:56,452.25,100,@F,Z
AAPL,20130201,15:29:56,452.27,200,@F,P
AAPL,20130201,15:29:56,452.26,100,@F,Q
AAPL,20130201,15:29:56,452.23,100,@F,B
AAPL,20130201,15:29:56,452.23,100,@F,Z
AAPL,20130201,15:29:56,452.29,100,,Q
AAPL,20130201,15:29:56,452.29,100,,Q
AAPL,20130201,15:29:56,452.25,102,,D
AAPL,20130201,15:29:56,452.21,100,,D
AAPL,20130201,15:29:56,452.29,600,@F,Q
AAPL,20130201,15:29:56,452.11,100,,D
AAPL,20130201,15:29:57,452.29,100,@F,Q
AAPL,20130201,15:29:59,452.2899,300,,D
AAPL,20130201,15:30:00,452.28,100,@F,B
AAPL,20130201,15:30:00,452.28,100,@F,Y
AAPL,20130201,15:30:00,452.29,100,,P
AAPL,20130201,15:30:01,452.22,100,@F,B
AAPL,20130201,15:30:01,452.3,100,,D
AAPL,20130201,15:30:01,452.3,100,,D
AAPL,20130201,15:30:01,452.21,100,,D
AAPL,20130201,15:30:01,452.3,100,,B
AAPL,20130201,15:30:01,452.3,100,,Y
AAPL,20130201,15:30:01,452.295,100,,D
AAPL,20130201,15:30:01,452.3,100,,D
AAPL,20130201,15:30:01,452.3,600,,Q
AAPL,20130201,15:30:01,452.3,100,,Q
AAPL,20130201,15:30:01,452.3,300,,Q
AAPL,20130201,15:30:01,452.3,100,,K
AAPL,20130201,15:30:01,452.31,100,@F,K
AAPL,20130201,15:30:01,452.3,100,,D
AAPL,20130201,15:30:01,452.32,100,,D
AAPL,20130201,15:30:01,452.28,100,,Z
AAPL,20130201,15:30:01,452.26,100,,Q
AAPL,20130201,15:30:01,452.26,100,,Z
AAPL,20130201,15:30:01,452.26,100,,Y
AAPL,20130201,15:30:01,452.25,100,@F,Z
AAPL,20130201,15:30:01,452.25,100,,Q
AAPL,20130201,15:30:01,452.26,100,@F,D
AAPL,20130201,15:30:01,452.26,100,,D
AAPL,20130201,15:30:02,452.241,125,,D
AAPL,20130201,15:30:02,452.247,100,,D
AAPL,20130201,15:30:02,452.25,100,,Q
AAPL,20130201,15:30:02,452.25,200,,Q
AAPL,20130201,15:30:02,452.24,139,@F,Y
AAPL,20130201,15:30:03,452.2799,200,,D
AAPL,20130201,15:30:03,452.25,100,,Q
AAPL,20130201,15:30:03,452.25,100,,Q
AAPL,20130201,15:30:05,452.23,100,,D
AAPL,20130201,15:30:05,452.234,100,,D
AAPL,20130201,15:30:05,452.24,100,,D
AAPL,20130201,15:30:05,452.24,110,,D
AAPL,20130201,15:30:05,452.24,100,,D
AAPL,20130201,15:30:05,452.24,100,,D
AAPL,20130201,15:30:05,452.25,100,,Q
AAPL,20130201,15:30:06,452.25,100,,Q
AAPL,20130201,15:30:06,452.25,100,,Q
AAPL,20130201,15:30:06,452.25,100,,Q
AAPL,20130201,15:30:06,452.25,100,,Q
AAPL,20130201,15:30:06,452.25,100,,Q
AAPL,20130201,15:30:07,452.261,100,,D
AAPL,20130201,15:30:07,452.24,178,,B
AAPL,20130201,15:30:08,452.25,100,@F,Q
AAPL,20130201,15:30:08,452.24,100,,Q
AAPL,20130201,15:30:08,452.24,100,,Q
AAPL,20130201,15:30:08,452.24,100,,Z
AAPL,20130201,15:30:08,452.24,100,,Z
AAPL,20130201,15:30:08,452.24,200,,P
AAPL,20130201,15:30:08,452.24,100,@F,Q
AAPL,20130201,15:30:08,452.21,100,,D
AAPL,20130201,15:30:09,452.27,100,,D
AAPL,20130201,15:30:09,452.25,100,@F,Q
AAPL,20130201,15:30:09,452.24,100,@F,Z
AAPL,20130201,15:30:09,452.25,200,@F,Q
AAPL,20130201,15:30:09,452.26,100,@F,Q
AAPL,20130201,15:30:09,452.26,100,,Z
AAPL,20130201,15:30:09,452.26,100,,Q
AAPL,20130201,15:30:09,452.22,100,@F,Z
AAPL,20130201,15:30:09,452.21,100,,D
AAPL,20130201,15:30:09,452.21,100,,D
AAPL,20130201,15:30:09,452.21,100,,D
AAPL,20130201,15:30:09,452.22,100,,D
AAPL,20130201,15:30:09,452.23,100,@F,P
AAPL,20130201,15:30:09,452.22,200,@F,P
AAPL,20130201,15:30:09,452.22,100,@F,P
AAPL,20130201,15:30:09,452.22,300,@F,P
AAPL,20130201,15:30:09,452.21,100,@F,P
AAPL,20130201,15:30:09,452.21,175,@F,K
AAPL,20130201,15:30:09,452.24,100,,D
AAPL,20130201,15:30:10,452.225,100,,D
AAPL,20130201,15:30:10,452.225,100,,D
AAPL,20130201,15:30:10,452.24,500,,D
AAPL,20130201,15:30:10,452.265,100,,D
AAPL,20130201,15:30:10,452.2,295,@F,Q
AAPL,20130201,15:30:11,452.21,100,@F,Y
AAPL,20130201,15:30:11,452.21,301,@F,Y
AAPL,20130201,15:30:11,452.21,100,@F,P
AAPL,20130201,15:30:11,452.2,100,@F,Q
AAPL,20130201,15:30:11,452.2,100,@F,Q
AAPL,20130201,15:30:11,452.2,100,@F,Y
AAPL,20130201,15:30:11,452.2,100,@F,Q
AAPL,20130201,15:30:11,452.2,1094,,Q
AAPL,20130201,15:30:11,452.2,100,,Q
AAPL,20130201,15:30:11,452.2,100,,Q
AAPL,20130201,15:30:11,452.19,200,@F,P
AAPL,20130201,15:30:11,452.19,400,@F,P
AAPL,20130201,15:30:11,452.19,100,@F,P
AAPL,20130201,15:30:11,452.19,200,@F,Y
AAPL,20130201,15:30:11,452.19,300,@F,Y
AAPL,20130201,15:30:11,452.205,500,,D
AAPL,20130201,15:30:11,452.151,100,,D
AAPL,20130201,15:30:11,452.27,200,,D
AAPL,20130201,15:30:12,452.26,200,,D
AAPL,20130201,15:30:13,452.18,100,,D
AAPL,20130201,15:30:13,452.2399,500,,D
AAPL,20130201,15:30:13,452.2399,100,,D
AAPL,20130201,15:30:14,452.18,100,@F,P
AAPL,20130201,15:30:14,452.18,100,@F,C
AAPL,20130201,15:30:14,452.21,100,@F,B
AAPL,20130201,15:30:14,452.23,100,,Q
AAPL,20130201,15:30:14,452.22,100,@F,B
AAPL,20130201,15:30:14,452.24,100,@F,B
AAPL,20130201,15:30:14,452.23,100,,Q
AAPL,20130201,15:30:14,452.24,240,,Q
AAPL,20130201,15:30:14,452.24,260,,Q
AAPL,20130201,15:30:14,452.24,100,,Q
AAPL,20130201,15:30:14,452.24,140,@F,Q
AAPL,20130201,15:30:14,452.23,100,,Z
AAPL,20130201,15:30:14,452.23,100,,Z
AAPL,20130201,15:30:14,452.22,100,,Y
AAPL,20130201,15:30:14,452.23,100,,P
AAPL,20130201,15:30:14,452.24,100,,P
AAPL,20130201,15:30:14,452.24,100,,P
AAPL,20130201,15:30:14,452.198,100,,D
AAPL,20130201,15:30:14,452.24,100,,Q
AAPL,20130201,15:30:14,452.24,100,@F,Z
AAPL,20130201,15:30:14,452.24,160,,Q
AAPL,20130201,15:30:14,452.25,100,@F,P
AAPL,20130201,15:30:14,452.25,100,,Q
AAPL,20130201,15:30:14,452.25,100,,Y
AAPL,20130201,15:30:14,452.26,100,@F,Z
AAPL,20130201,15:30:14,452.25,100,@F,K
AAPL,20130201,15:30:15,452.26,100,,K
AAPL,20130201,15:30:15,452.29,150,,D
AAPL,20130201,15:30:15,452.1801,100,,D
AAPL,20130201,15:30:15,452.18,100,,D
AAPL,20130201,15:30:15,452.1801,100,,D
AAPL,20130201,15:30:15,452.18,100,,D
AAPL,20130201,15:30:15,452.25,100,@F,Q
AAPL,20130201,15:30:15,452.28,100,,D
AAPL,20130201,15:30:15,452.28,100,,D
AAPL,20130201,15:30:15,452.1821,200,,D
AAPL,20130201,15:30:15,452.182,200,,D
AAPL,20130201,15:30:15,452.1927,190,,D
AAPL,20130201,15:30:15,452.24,500,,D
AAPL,20130201,15:30:15,452.27,100,@F,P
AAPL,20130201,15:30:16,452.23,200,,D
AAPL,20130201,15:30:17,452.19,190,,D
AAPL,20130201,15:30:17,452.18,100,@F,Q
AAPL,20130201,15:30:17,452.18,100,@F,Q
AAPL,20130201,15:30:17,452.17,100,@F,Y
AAPL,20130201,15:30:17,452.17,100,@F,Q
AAPL,20130201,15:30:17,452.18,100,@F,P
AAPL,20130201,15:30:17,452.18,100,@F,P
AAPL,20130201,15:30:17,452.17,267,@F,Z
AAPL,20130201,15:30:17,452.12,100,@F,Q
AAPL,20130201,15:30:17,452.12,100,@F,Q
AAPL,20130201,15:30:17,452.1,100,@F,Q
AAPL,20130201,15:30:17,452.05,100,@F,Q
AAPL,20130201,15:30:17,452.04,100,@F,Q
AAPL,20130201,15:30:17,452.1,100,@F,P
AAPL,20130201,15:30:17,452.1,200,@F,Z
AAPL,20130201,15:30:17,452.05,100,@F,Z
AAPL,20130201,15:30:17,452.11,600,,Q
AAPL,20130201,15:30:17,452.05,100,@F,Q
AAPL,20130201,15:30:17,452.05,100,@F,Z
AAPL,20130201,15:30:17,452.08,100,@F,Q
AAPL,20130201,15:30:17,452.08,165,@F,Q
AAPL,20130201,15:30:17,452.08,200,@F,P
AAPL,20130201,15:30:17,452.08,100,@F,P
AAPL,20130201,15:30:17,452.2,100,,D
AAPL,20130201,15:30:17,452.11,100,@F,Q
AAPL,20130201,15:30:18,452.1092,100,,D
AAPL,20130201,15:30:18,452.06,100,@F,Q
AAPL,20130201,15:30:18,452.1,100,,P
AAPL,20130201,15:30:18,452.01,100,,P
AAPL,20130201,15:30:18,452.02,200,@F,K
AAPL,20130201,15:30:18,452.11,500,@F,Z
AAPL,20130201,15:30:18,452.1299,200,,D
AAPL,20130201,15:30:18,452.05,100,@F,Q
AAPL,20130201,15:30:18,452.09,100,,D
AAPL,20130201,15:30:19,452.05,100,,Z
AAPL,20130201,15:30:19,452.05,100,,Y
AAPL,20130201,15:30:19,452.054,100,,D
AAPL,20130201,15:30:19,452.054,200,,D
AAPL,20130201,15:30:19,452.02,100,,Y
AAPL,20130201,15:30:19,452.01,100,,Y
AAPL,20130201,15:30:19,452.01,200,,Y
AAPL,20130201,15:30:19,452.01,500,@F,K
AAPL,20130201,15:30:19,452.01,100,,D
AAPL,20130201,15:30:19,452.06,200,,D
AAPL,20130201,15:30:19,452.0101,700,,D
AAPL,20130201,15:30:20,452.02,100,@F,Q
AAPL,20130201,15:30:20,452,200,@F,Q
AAPL,20130201,15:30:20,452.01,100,,P
AAPL,20130201,15:30:20,452.01,400,@F,K
AAPL,20130201,15:30:20,452,100,@F,P
AAPL,20130201,15:30:20,452,100,@F,P
AAPL,20130201,15:30:20,452,110,@F,K
AAPL,20130201,15:30:20,452,200,,P
AAPL,20130201,15:30:20,451.96,100,,D
AAPL,20130201,15:30:20,451.96,200,,D
AAPL,20130201,15:30:20,451.96,100,,D
AAPL,20130201,15:30:20,451.96,110,@F,Q
AAPL,20130201,15:30:20,451.96,100,@F,Z
AAPL,20130201,15:30:20,451.96,110,@F,Q
AAPL,20130201,15:30:20,451.96,100,@F,P
AAPL,20130201,15:30:20,451.96,200,@F,P
AAPL,20130201,15:30:20,451.95,110,@F,Q
AAPL,20130201,15:30:20,451.94,100,@F,Q
AAPL,20130201,15:30:20,451.95,100,@F,P
AAPL,20130201,15:30:20,451.92,100,@F,Y
AAPL,20130201,15:30:20,451.91,100,,B
AAPL,20130201,15:30:20,451.92,100,@F,P
AAPL,20130201,15:30:20,451.92,100,@F,P
AAPL,20130201,15:30:20,451.95,100,@F,Z
AAPL,20130201,15:30:20,451.932,1100,,D
AAPL,20130201,15:30:20,452.05,200,,D
AAPL,20130201,15:30:21,451.98,100,,P
AAPL,20130201,15:30:21,451.98,100,,P
AAPL,20130201,15:30:21,451.97,100,@F,D
AAPL,20130201,15:30:21,451.98,100,@F,C
AAPL,20130201,15:30:21,451.95,100,,D
AAPL,20130201,15:30:21,452,100,@F,Q
AAPL,20130201,15:30:21,452,100,@F,Q
AAPL,20130201,15:30:21,452,100,@F,Q
AAPL,20130201,15:30:21,452,395,@F,K
AAPL,20130201,15:30:21,452,456,@F,K
AAPL,20130201,15:30:21,452,100,@F,K
AAPL,20130201,15:30:21,452,100,@F,K
AAPL,20130201,15:30:21,452,100,,K
AAPL,20130201,15:30:21,452,100,@F,Q
AAPL,20130201,15:30:21,452.01,100,@F,Q
AAPL,20130201,15:30:21,452,100,,Q
AAPL,20130201,15:30:21,452.02,100,@F,Q
AAPL,20130201,15:30:21,452.02,100,@F,Q
AAPL,20130201,15:30:21,452,214,@F,K
AAPL,20130201,15:30:21,452,100,@F,Y
AAPL,20130201,15:30:21,452,635,@F,K
AAPL,20130201,15:30:21,452.03,100,@F,P
AAPL,20130201,15:30:21,452.05,100,@F,Z
AAPL,20130201,15:30:21,452.05,100,@F,P
AAPL,20130201,15:30:21,451.991,100,,D
AAPL,20130201,15:30:21,451.965,100,@F,D
AAPL,20130201,15:30:21,451.99,122,@F,P
AAPL,20130201,15:30:21,452.05,100,,D
AAPL,20130201,15:30:21,452.05,600,,D
AAPL,20130201,15:30:22,452.05,100,,K
AAPL,20130201,15:30:22,452.03,100,@F,Q
AAPL,20130201,15:30:22,452.05,100,,K
AAPL,20130201,15:30:22,452,100,@F,P
AAPL,20130201,15:30:22,451.99,170,@F,P
AAPL,20130201,15:30:22,451.99,100,@F,P
AAPL,20130201,15:30:22,451.99,175,@F,P
AAPL,20130201,15:30:22,451.99,298,@F,P
AAPL,20130201,15:30:22,451.99,100,@F,P
AAPL,20130201,15:30:22,451.96,100,@F,Q
AAPL,20130201,15:30:22,451.96,399,@F,Q
AAPL,20130201,15:30:22,451.94,100,@F,P
AAPL,20130201,15:30:22,451.98,100,,Z
AAPL,20130201,15:30:22,451.98,100,,Z
AAPL,20130201,15:30:22,451.92,100,,D
AAPL,20130201,15:30:22,451.92,100,,D
AAPL,20130201,15:30:22,451.92,100,,D
AAPL,20130201,15:30:22,451.98,100,,K
AAPL,20130201,15:30:23,451.98,100,,D
AAPL,20130201,15:30:23,451.99,300,,D
AAPL,20130201,15:30:23,451.92,100,,B
AAPL,20130201,15:30:23,451.94,100,,P
AAPL,20130201,15:30:23,451.95,100,,D
AAPL,20130201,15:30:23,451.98,100,,D
AAPL,20130201,15:30:23,452.014,200,,D
AAPL,20130201,15:30:24,451.98,100,,Q
AAPL,20130201,15:30:24,451.99,100,@F,Q
AAPL,20130201,15:30:24,451.99,100,,K
AAPL,20130201,15:30:24,451.99,100,@F,C
AAPL,20130201,15:30:24,451.92,100,,D
AAPL,20130201,15:30:25,451.93,100,@F,Z
AAPL,20130201,15:30:25,451.93,100,@F,Y
AAPL,20130201,15:30:25,451.93,100,,D
AAPL,20130201,15:30:25,451.93,100,,Z
AAPL,20130201,15:30:25,451.93,100,,B
AAPL,20130201,15:30:25,451.92,100,,Q
AAPL,20130201,15:30:25,451.92,100,,Z
AAPL,20130201,15:30:25,451.91,100,@F,Y
AAPL,20130201,15:30:25,451.9,100,,Q
AAPL,20130201,15:30:25,451.94,100,,Z
AAPL,20130201,15:30:25,451.95,100,@F,Q
AAPL,20130201,15:30:25,451.95,100,@F,J
AAPL,20130201,15:30:25,451.95,100,@F,D
AAPL,20130201,15:30:25,451.88,100,,Y
AAPL,20130201,15:30:25,451.88,100,,Y
AAPL,20130201,15:30:25,451.88,200,,D
AAPL,20130201,15:30:25,451.87,100,@F,Q
AAPL,20130201,15:30:25,451.915,100,,D
AAPL,20130201,15:30:25,451.97,100,,D
AAPL,20130201,15:30:25,451.9,100,,Y
AAPL,20130201,15:30:25,451.87,100,,P
AAPL,20130201,15:30:25,451.87,100,@F,Z
AAPL,20130201,15:30:25,451.87,152,@F,Q
AAPL,20130201,15:30:25,451.87,100,@F,K
AAPL,20130201,15:30:25,451.87,100,@F,K
AAPL,20130201,15:30:26,451.84,100,,K
AAPL,20130201,15:30:26,451.83,200,,D
AAPL,20130201,15:30:26,451.85,100,@F,Z
AAPL,20130201,15:30:26,451.85,100,@F,Z
AAPL,20130201,15:30:26,451.81,100,@F,Q
AAPL,20130201,15:30:26,451.8,100,@F,Z
AAPL,20130201,15:30:26,451.78,100,,Z
AAPL,20130201,15:30:26,451.83,100,,K
AAPL,20130201,15:30:26,451.83,100,,K
AAPL,20130201,15:30:26,451.83,183,,K
AAPL,20130201,15:30:27,451.86,200,,D
AAPL,20130201,15:30:27,451.9,100,,P
AAPL,20130201,15:30:27,451.884,200,,D
AAPL,20130201,15:30:28,451.84,100,,P
AAPL,20130201,15:30:29,451.85,100,@F,K
AAPL,20130201,15:30:29,451.78,100,,B
AAPL,20130201,15:30:29,451.85,100,,K
AAPL,20130201,15:30:29,451.77,100,,D
AAPL,20130201,15:30:29,451.85,100,,K
AAPL,20130201,15:30:29,451.8,100,@F,Q
AAPL,20130201,15:30:29,451.85,100,,D
AAPL,20130201,15:30:29,451.8999,250,,D
AAPL,20130201,15:30:29,451.78,100,,D
AAPL,20130201,15:30:30,451.81,300,,D
AAPL,20130201,15:30:30,451.79,100,@F,Q
AAPL,20130201,15:30:30,451.79,100,@F,Q
AAPL,20130201,15:30:30,451.76,100,@F,Q
AAPL,20130201,15:30:30,451.75,100,@F,P
AAPL,20130201,15:30:30,451.75,100,@F,Q
AAPL,20130201,15:30:30,451.75,100,@F,Q
AAPL,20130201,15:30:30,451.74,100,@F,P
AAPL,20130201,15:30:30,451.76,100,@F,Q
AAPL,20130201,15:30:30,451.74,100,@F,Q
AAPL,20130201,15:30:30,451.74,200,@F,P
AAPL,20130201,15:30:30,451.74,100,@F,P
AAPL,20130201,15:30:30,451.75,100,@F,C
AAPL,20130201,15:30:30,451.75,100,@F,C
AAPL,20130201,15:30:30,451.74,100,@F,C
AAPL,20130201,15:30:30,451.76,100,@F,B
AAPL,20130201,15:30:30,451.77,200,,Z
AAPL,20130201,15:30:30,451.77,100,,Q
AAPL,20130201,15:30:30,451.73,100,,Q
AAPL,20130201,15:30:30,451.71,100,@F,Q
AAPL,20130201,15:30:30,451.72,190,@F,K
AAPL,20130201,15:30:30,451.73,100,,Q
AAPL,20130201,15:30:30,451.73,295,@F,Q
AAPL,20130201,15:30:30,451.73,400,@F,Q
AAPL,20130201,15:30:30,451.72,100,,Y
